3.434699999999999704e+02,1.889085000000000036e+03,2.531120331950178937e+01,3.416499999999999773e+02,-1.470588235294449479e-02,3.704934182205796844e+01,2.939747327502428789e+02,1.000000000000000000e+00
3.431449999999999818e+02,1.887297499999999900e+03,5.061224489795955606e+01,3.446000000000000227e+02,6.768292682926853043e-01,3.451822149010779128e+01,2.999999999999998863e+02,0.000000000000000000e+00
3.425349999999999682e+02,1.883942500000000109e+03,2.653061224489795933e+01,3.416499999999999773e+02,nan,2.945699700031183355e+01,3.805143422354109362e+02,1.000000000000000000e+00
3.433299999999999841e+02,1.888314999999999600e+03,2.653061224489795933e+01,3.416499999999999773e+02,3.571428571429383601e-03,2.835949133137759759e+01,3.275964391691397282e+02,1.000000000000000000e+00
3.441100000000000136e+02,1.892605000000000018e+03,9.428571428571437707e+01,3.499499999999999886e+02,1.985815602836924487e-01,2.717865232911001527e+01,3.148346738159076494e+02,0.000000000000000000e+00
3.437949999999999591e+02,1.890872499999999945e+03,1.000000000000000000e+02,3.506499999999999773e+02,7.473684210526340133e-01,1.775008090053857401e+01,3.344950848972302992e+02,0.000000000000000000e+00
3.447549999999999955e+02,1.896152499999999918e+03,2.974828375286038096e+01,3.448999999999999773e+02,1.107843137254903798e+00,1.280442872662551324e+01,4.390180878552987451e+02,1.000000000000000000e+00
3.465799999999999841e+02,1.906189999999999600e+03,9.090909090909091717e+00,3.406499999999999773e+02,9.696969696969627295e-01,1.803612209046987047e+01,4.351213282247771872e+02,1.000000000000000000e+00
3.486499999999999773e+02,1.917575000000000045e+03,8.080808080809918081e-01,3.386000000000000227e+02,3.333333333333357573e-01,2.337703118137896752e+01,4.013636363636361466e+02,1.000000000000000000e+00
3.512700000000000387e+02,1.931984999999999673e+03,7.575757575757566364e+00,3.416499999999999773e+02,9.504950495049505621e-01,3.292973095397404393e+01,3.890909090909091788e+02,0.000000000000000000e+00
3.537100000000000364e+02,1.945404999999999745e+03,0.000000000000000000e+00,3.446000000000000227e+02,5.128205128205107766e-01,4.180566304980146697e+01,3.720833333333335986e+02,1.000000000000000000e+00
