6.065920000000000073e+03,3.336255999999999767e+04,8.725674827369742559e+01,6.291649999999999636e+03,-8.421052631578468395e-02,4.430279526706879523e+01,1.689291983616149651e+02,0.000000000000000000e+00
6.040234999999999673e+03,3.322129249999999593e+04,1.000000000000000000e+02,6.342399999999999636e+03,9.967008161139092604e-01,3.891889259159777481e+01,1.649385605617321744e+02,0.000000000000000000e+00
6.006574999999999818e+03,3.303616249999999854e+04,1.000000000000000000e+02,6.072000000000000000e+03,nan,3.103703605151338252e+01,2.430154639175254943e+02,1.000000000000000000e+00
6.007005000000000109e+03,3.303852749999999651e+04,9.674612183125223908e+01,6.072000000000000000e+03,1.220000000000002860e+00,2.749616225032598393e+01,2.308109382366809541e+02,1.000000000000000000e+00
6.015695000000000618e+03,3.308632249999999476e+04,3.331781140861475166e+01,6.015699999999999818e+03,8.364717542120906346e-01,2.679551870778531253e+01,2.725972006220835056e+02,1.000000000000000000e+00
6.033385000000000218e+03,3.318361749999999302e+04,5.011068625478241501e+00,5.956600000000000364e+03,8.618071374335682933e-01,3.346373756692382528e+01,1.996408690967857922e+02,1.000000000000000000e+00
6.053269999999999527e+03,3.329298500000000058e+04,0.000000000000000000e+00,5.944149999999999636e+03,4.355751099937140713e-01,4.296263070437601073e+01,2.043045112781957755e+02,1.000000000000000000e+00
6.072589999999999236e+03,3.339924500000000262e+04,0.000000000000000000e+00,5.974250000000000000e+03,7.310584152689409976e-01,5.296263070437601073e+01,1.962969924812028921e+02,0.000000000000000000e+00
6.088405000000000655e+03,3.348622750000000815e+04,0.000000000000000000e+00,5.985800000000000182e+03,2.824287028518907006e-01,6.296263070437601073e+01,1.890466439135379062e+02,0.000000000000000000e+00
6.085385000000000218e+03,3.346961750000000757e+04,2.069620253164526247e+01,6.291649999999999636e+03,2.222222222222203780e-01,7.208482521809179389e+01,1.910489192263937639e+02,0.000000000000000000e+00
6.080480000000000473e+03,3.344264000000000669e+04,3.341772151898726406e+01,6.342399999999999636e+03,1.190207156308839664e+00,7.913739947864304725e+01,1.969465301478953734e+02,0.000000000000000000e+00
6.073439999999999600e+03,3.340391999999999825e+04,2.118143459915604154e+01,6.072000000000000000e+03,-3.013157894736913645e-01,8.180401809689713843e+01,1.923810762759637214e+02,1.000000000000000000e+00
6.059274999999999636e+03,3.332601249999999709e+04,6.459126198812606390e+01,6.072000000000000000e+03,2.800941492938843203e-01,7.968587463698153783e+01,1.786782880187329283e+02,0.000000000000000000e+00
6.040495000000000800e+03,3.322272250000000349e+04,8.973968640584544687e+01,6.015699999999999818e+03,3.976777939042058230e-01,7.326583129382291304e+01,1.503187199167428787e+02,0.000000000000000000e+00
6.018090000000000146e+03,3.309949500000000262e+04,1.000000000000000000e+02,5.956600000000000364e+03,9.290364583333359239e-01,6.674626598830874968e+01,1.396340141364207739e+02,0.000000000000000000e+00
5.987604999999999563e+03,3.293182749999999942e+04,1.000000000000000000e+02,5.944149999999999636e+03,8.965201465201372288e-01,5.674626598830875679e+01,1.412586405529954163e+02,1.000000000000000000e+00
5.963935000000000400e+03,3.280164250000000175e+04,1.000000000000000000e+02,5.974250000000000000e+03,4.770642201834922602e-01,4.674626598830874258e+01,1.507634457611667642e+02,1.000000000000000000e+00
5.942159999999999854e+03,3.268188000000000102e+04,1.000000000000000000e+02,5.985800000000000182e+03,1.404761904761903102e+00,3.674626598830874258e+01,1.515386395187413768e+02,1.000000000000000000e+00
5.921170000000000073e+03,3.256643500000000131e+04,9.122194513715783160e+01,6.004649999999999636e+03,nan,2.934118896509330554e+01,2.023262828488477680e+02,1.000000000000000000e+00
5.920760000000000218e+03,3.256418000000000029e+04,9.122194513715783160e+01,6.342399999999999636e+03,6.081548030407786243e-01,2.407232489182014845e+01,1.920218356898243712e+02,1.000000000000000000e+00
5.928300000000000182e+03,3.260565000000000146e+04,6.008390770152818305e+01,6.072000000000000000e+03,1.000000000000000000e+00,2.225323300340270904e+01,1.992099820296340340e+02,0.000000000000000000e+00
5.934960000000000036e+03,3.264227999999999884e+04,0.000000000000000000e+00,6.072000000000000000e+03,1.563393708293583650e-01,2.298898168426170940e+01,1.973386560212908876e+02,1.000000000000000000e+00
5.956510000000000218e+03,3.276080499999999665e+04,3.908285565398652572e-01,6.015699999999999818e+03,2.623287671232826801e-01,3.035820722773994973e+01,2.008150365934797605e+02,0.000000000000000000e+00
5.973975000000000364e+03,3.285686250000000291e+04,2.454403335070372805e+01,5.956600000000000364e+03,1.386146496815285456e+00,3.635768439618597370e+01,1.585449292990724075e+02,0.000000000000000000e+00
5.989805000000000291e+03,3.294392749999999796e+04,0.000000000000000000e+00,5.944149999999999636e+03,1.890639481000899458e-01,4.047817407110132848e+01,1.658286503007000761e+02,1.000000000000000000e+00
6.000004999999999200e+03,3.300002749999999651e+04,0.000000000000000000e+00,5.974250000000000000e+03,8.036529680365263051e-01,4.410299575441089104e+01,1.759144237405106992e+02,0.000000000000000000e+00
6.010585000000000036e+03,3.305821749999999884e+04,0.000000000000000000e+00,5.985800000000000182e+03,6.713594368675742663e-01,4.872068477010277121e+01,1.935423444740214336e+02,0.000000000000000000e+00
6.004894999999999527e+03,3.302692249999999331e+04,2.594922976784561541e+01,6.004649999999999636e+03,5.692488262910809782e-01,4.872068477010277121e+01,2.018140589569161705e+02,0.000000000000000000e+00
6.006629999999999200e+03,3.303646500000000378e+04,3.853330440442623228e+01,6.034800000000000182e+03,1.798107255520491332e-01,4.612576179331821180e+01,2.034999507049195699e+02,0.000000000000000000e+00
6.013679999999999382e+03,3.307524000000000524e+04,7.303102625298343753e+01,6.072000000000000000e+03,nan,4.627776134190209234e+01,1.914818101153504699e+02,0.000000000000000000e+00
6.021804999999999382e+03,3.311992750000000524e+04,6.744139451011822928e+01,6.072000000000000000e+03,1.615833874107812929e-01,4.580958582116559086e+01,1.746560463432295478e+02,1.000000000000000000e+00
6.034414999999999054e+03,3.318928250000000116e+04,7.369225543478241036e+01,6.015699999999999818e+03,6.959947472094583087e-01,4.730654999141103190e+01,1.820750988142293068e+02,0.000000000000000000e+00
6.045914999999999054e+03,3.325253250000000116e+04,6.038560024100012669e+01,5.956600000000000364e+03,-5.246589716684195437e-02,4.948560156956921929e+01,1.679828588919499168e+02,1.000000000000000000e+00
6.060920000000000073e+03,3.333506000000000495e+04,6.574893009985729009e+01,5.944149999999999636e+03,6.284480690813150083e-01,5.344704154546921160e+01,1.687251300887664911e+02,0.000000000000000000e+00
6.066574999999998909e+03,3.336616249999999854e+04,3.624821683309563269e+01,5.974250000000000000e+03,3.105158730158742442e-01,5.620472772100383452e+01,1.458125465470980089e+02,1.000000000000000000e+00
6.079144999999998618e+03,3.343529750000000786e+04,4.617689015691879462e+01,5.985800000000000182e+03,9.848271986513075227e-01,6.124956380063251515e+01,1.423336291943398351e+02,0.000000000000000000e+00
6.091124999999999091e+03,3.350118750000000728e+04,0.000000000000000000e+00,6.004649999999999636e+03,1.835284280936433920e-01,6.594887625480835425e+01,1.455604912464070821e+02,1.000000000000000000e+00
6.122774999999999636e+03,3.367526250000000437e+04,0.000000000000000000e+00,6.034800000000000182e+03,1.967493584260057438e-01,7.594887625480835425e+01,1.401785214304113083e+02,0.000000000000000000e+00
